"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,Israel,5417199.28984,4405291266.66667,231018466.66667,1186996400.0,64985133.33333,148001800.0,2796143833.33333,4405291266.66667,231018466.66667,1186996400.0,64985133.33333,148001800.0,2796143833.33333,1.33604,1.33604,23.87731,19.70938,23.35632,1.25042,7.78544,13.00129,0.05237,0.29736,5.625,0.13807,2.5,0.22685,0.16906,6.76,5.58,43950,0.00013,2.57988,44200200,246624000,5.5797,16676,6291794926,588903219493,14789.15807,0.141,0.04456,0.01554,0.04456,0.01554,0.04456,0.10964,1.59818,0.04456,1.27279,1,1,166774066.66667,42522866.66667,37.72646,147.96262,92.84454,2.49683,2.52529,2.51106,1.58463,USD,ILS,1.0,0.30749,44.0,44.0,44.0,44.0,-0.07396,37500,49000,43920.07,0.06815,17.2,-10.30612,1.12174,1.99228,1.40754,1.3988,0.0155,0.01216,0.62911,0.53632,1.17129,1.19894,1.41317,0.02383,0.59271,1.19512,1.30414,7428073000.0,7969007533.33333,7698540266.66667,0.03922,None
TLV:TASE,TEL AVIV STOCK EXC,Financial Services,Israel,5560672.79767,255298400.0,30647533.33333,76225400.0,8603600.0,19625566.66667,165761900.0,255298400.0,30647533.33333,76225400.0,8603600.0,19625566.66667,165761900.0,1.7939,1.7939,22.51226,22.51226,22.51226,2.15389,22.51226,7.8413,0.09706,0.0,0.0,0.0,0.0,0.06546,0.37012,0,0.277,2030,0.00014,1.00986,101272000,28459000,0.28102,250,525960847,63152178359,113836.0,-0.056,0.0125,-0.23559,0.0125,-0.23559,0.0125,-0.1009,0.9491,0.0125,1.1125,1,1,71357400.0,30185600.0,7.3708,17.42423,12.39751,1.62852,1.24149,1.43501,1.19792,USD,ILS,1.0,0.30749,18.2308,8.77,0,0,2030,1435,2490,1911.2847,6.21128,41.46341,-18.4739,1.12796,2.05952,1.77883,1.85253,0.95989,0.90246,0.26777,0.14926,1.37374,1.46718,1.82568,0.94117,0.21851,1.43046,1.62807,1478779333.33333,1393068266.66667,1435923800.0,0.03367,None
TLV:TLRD,TELRAD NETWORKS,Technology,Israel,5750342.71851,163919000.0,-4349200.0,47191200.0,2459800.0,-944700.0,105555100.0,163919000.0,-4349200.0,47191200.0,2459800.0,-944700.0,105555100.0,0.42649,0.42649,7.77266,7.77266,7.77266,0.39542,2.59089,5.22794,0.05258,0.0,0.0,0.0,0.0,0.04005,0.57696,0,0.18,442.8,0.00041,2.60536,52476500,9762000,0.18603,1592,79213842,7341879278,6131.90955,0.793,0.06662,0.19067,0.06662,0.19067,0.06662,0.64242,4.26208,0.06662,1.38308,1,1,10627933.33333,937266.66667,7.45336,84.5158,45.98458,3.75187,3.55923,3.65555,1.91195,USD,ILS,1.0,0.30749,16.427,0,0,0,2.23921,121,470.4,386.89307,14.45023,265.95041,-5.86735,1.84201,39.06239,1.39613,1.28474,0.24324,0.06318,2.48439,0.79077,1.18004,1.11143,1.35044,0.16321,1.64758,1.15573,1.25309,117008266.66667,119644800.0,118326533.33333,0.01202,None
TLV:QLTU,QUALITAU,Technology,Israel,5826450.70349,23109666.66667,2765666.66667,6721400.0,1384700.0,2075183.33333,14915533.33333,23109666.66667,2765666.66667,6721400.0,1384700.0,2075183.33333,14915533.33333,1.88338,1.88338,15.95701,15.95701,15.95701,1.94322,5.319,12.95394,0.12186,0.2934,2.5,0.1736,1.0,0.24467,0.31418,0,0.644,3393,0.00019,2.23301,4257890,2744000,0.64445,63,42411279,4375542278,43555.55556,0.076,-0.01127,0.01473,-0.01127,0.01473,-0.01127,0.06068,1.35342,-0.01127,1.03873,1,1,2610666.66667,462700.0,16.24538,91.66043,53.9529,0.30901,0.33948,0.32424,0.56942,USD,ILS,1.0,0.30749,117.4289,42.1367,41.91,100.0,0.38208,1705,3450,2497.7568,35.84189,99.00293,-1.65217,1.93467,52.43751,4.28543,3.96114,0.01924,0.01452,36.76222,42.49091,4.31525,4.41915,4.13329,0.02688,39.63657,4.3772,4.25524,22864733.33333,25186200.0,24025466.66667,0.10637,None
TLV:SPNS,SAPIENS INTL CP NV,Technology,Israel,7793064.37826,347635200.0,26874000.0,104782200.0,9328733.33333,18101366.66667,226208700.0,347635200.0,26874000.0,104782200.0,9328733.33333,18101366.66667,226208700.0,3.7234,3.7234,39.37104,39.37104,39.37104,3.74366,13.12368,21.61255,0.09153,0.0,0.0,0.0,0.0,0.0623,0.25942,0,0.699,9027,8e-05,3.89421,54679700,36790000,0.67283,3438,1496710890,150480480077,10700.98895,0.442,0.06809,0.29636,0.06809,0.29636,0.06809,0.40559,3.07794,0.06809,1.39047,1,1,53021066.66667,15088733.33333,28.22861,99.19394,63.71127,0.9055,0.89615,0.90082,0.94912,USD,ILS,1.0,0.30749,37.0,37.0,14.0,22.0,-0.0801,8680,11960,10080.931,-10.4547,3.9977,-24.52341,0.21159,0.21259,2.11776,2.146,1.08545,0.27136,0.37612,0.3621,1.69729,1.77051,2.14188,0.68841,0.37911,1.7439,1.94289,576954733.33333,670435200.0,623694966.66667,0.04902,None
TLV:ELCO,ELCO LTD,Industrials,Israel,9838549.07709,10203049400.0,236846933.33333,1638603333.33333,45326400.0,141086666.66667,5920826366.66667,10203049400.0,236846933.33333,1638603333.33333,45326400.0,141086666.66667,5920826366.66667,0.59161,0.59161,17.31984,17.31984,17.31984,0.47907,17.31984,7.13069,0.02866,0.05673,2.5,0.07453,2.5,0.07289,0.1569,0,3.43,19230,0.00018,3.10723,27326200,40926844,1.49771,14600,2004245678,162336943712,2803.20849,0.724,0.05115,0.15782,0.05115,0.15782,0.05115,0.58245,3.96227,0.05115,1.30574,1,1,770696266.66667,83970000.0,2.60056,23.86859,13.23458,5.97207,5.20208,5.58707,2.3637,USD,ILS,1.0,0.30749,146.161,73.0996,135.0,120.463,0.6269,10900,19600,16595.902,15.87198,76.42202,-1.88776,1.91494,49.30994,1.31758,1.36101,0.35155,0.12125,0.62449,0.81272,1.21763,1.20993,1.3493,0.2464,0.7286,1.22378,1.28654,11247546533.33333,7380006333.33333,9313776433.33333,0.03515,None
TLV:PERI,PERION NETWORK LTD,Technology,Israel,9878578.95098,296665333.33333,5124000.0,94581800.0,4298200.0,4711100.0,195623566.66667,296665333.33333,5124000.0,94581800.0,4298200.0,4711100.0,195623566.66667,1.41322,1.41322,46.47204,46.47204,46.47204,1.77514,15.49068,26.9066,0.03467,0.0,0.0,0.0,0.0,0.02981,0.51236,0,0.397,5956,7e-05,2.36622,33851600,12197000,0.36031,417,497204737,62454170038,29249.40048,1.478,0.06362,0.14179,0.06362,0.14179,0.06362,1.14395,6.76974,0.06362,1.36809,1,1,30523400.0,11518866.66667,16.2893,43.16438,29.72684,0.85897,0.73741,0.79819,0.89342,USD,ILS,1.0,0.30749,120.00012,135.00014,129.00012,129.00012,2.17823,1665,9000,5433.8403,9.6094,257.71772,-33.82222,1.17001,2.56525,2.18619,2.4246,0.19624,0.05478,0.55665,0.40264,1.29602,1.40127,2.31539,0.13551,0.48965,1.35865,1.83702,319431666.66667,371235666.66667,345333666.66667,0.03364,None
TLV:MNRT,MENIVIM REIT,Real Estate,Israel,15738881.6208,76024333.33333,24424400.0,27085533.33333,12561933.33333,18493166.66667,51554933.33333,76024333.33333,24424400.0,27085533.33333,12561933.33333,18493166.66667,51554933.33333,5.59294,5.59294,7.49914,7.49914,7.49914,3.93816,7.49914,30.71548,0.44783,0.0,0.0,0.0,0.0,0.2659,0.45041,0,0.085,207.3,0.00041,0.31666,627472000,45483000,0.07249,10000000,568026542,39996744373,4.5483,-0.28674,0.21052,-0.28674,0.21052,-0.28674,0.21052,-0.28674,0.76326,0.21052,2.10261,1,1,63194733.33333,24527133.33333,8.98851,23.15911,16.07381,0.70322,0.6807,0.69196,0.83184,USD,ILS,1.0,0.30749,4.7859,3.833,2.4778,3.6921,0.40829,130,218.9,193.87709,6.92341,59.46154,-5.29922,1.73903,27.65963,2.50216,2.47472,0.84346,0.39489,0.0,0.0,4.67237,1.89588,2.49844,0.62917,0.01,3.29412,2.89628,1541984933.33333,1965833866.66667,1753909400.0,0.03054,None
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,Israel,18268691.61518,43460513.604,23147642.20667,16894710.06067,10472043.43467,16809842.82067,30177611.83233,43460513.604,23147642.20667,16894710.06067,10472043.43467,16809842.82067,30177611.83233,4.62588,4.62588,6.29216,6.29216,6.29216,3.90021,6.29216,5.69594,0.62233,2.81641,6.1875,1.53758,2.5,2.14759,0.17982,0,2.16,4311,0.0005,1.71,56904700,123406000,2.16864,11,917305584,77339509475,11218727.27273,1.707,0.1083,0.35736,0.1083,0.35736,0.1083,1.36959,7.89795,0.1083,1.59152,1,1,2848833.352,542801.84733,321.99342,1689.94558,1005.9695,1.50423,1.42386,1.46404,1.20998,ILS,ILS,0.30749,0.30749,21.439,13.7522,67.17378,0,1.69101,1285,4458,2941.5208,46.55684,235.48638,-3.29744,1.90734,48.14743,1.70474,1.74273,2.53868,2.08191,1.24761,0.9608,2.07865,1.67656,1.73373,2.3203,1.1142,1.88761,1.81067,311010903.99533,328520040.574,319765472.28467,0.07257,None
TLV:AFPR,AFI PROPERTIES,Real Estate,Israel,20327265.38802,281972716.85733,54023594.578,82251074.08133,20893638.01,37458616.294,182111895.46933,281972716.85733,54023594.578,82251074.08133,20893638.01,37458616.294,182111895.46933,3.77905,3.77905,4.8413,4.8413,4.8413,1.52489,4.8413,8.87201,0.30567,0.49643,2.5,0.66137,2.5,0.57343,0.09357,0,8.911,14050,0.00063,0.36268,36032600,311606016,8.64789,296,3852505822,155447684046,1052723.02703,-0.47835,0.02935,-0.47835,0.02935,-0.47835,0.02935,-0.47835,0.57165,0.02935,1.19675,1,1,96507601.93933,37276520.716,39.9192,103.34939,71.63429,1.91951,2.07567,1.99759,1.41336,ILS,ILS,0.30749,0.30749,699.04755,262.25336,355.3014,322.38956,0.73834,7496.1353,14960,12387.777,13.41825,87.42991,-6.08289,1.75616,29.33474,1.53169,1.48576,0.38949,1.04969,14.97051,15.70971,0.64434,0.78507,1.51872,0.72959,15.35011,0.7247,1.12171,3613905329.80133,4025529954.69933,3819717642.25033,0.02981,None
TLV:RANI,RANI ZIM SHOPPING,Real Estate,Israel,20740605.33492,47229466.66667,30643000.0,13729266.66667,11587800.0,21115400.0,30479366.66667,47229466.66667,30643000.0,13729266.66667,11587800.0,21115400.0,30479366.66667,8.53254,8.53254,4.85699,4.85699,4.85699,3.96202,4.85699,18.09671,0.75514,0.0,0.0,0.0,0.0,0.44151,0.19243,0,0.318,502.2,0.00063,0.46313,145160000,42732000,0.29438,40,482842032,22420283628,1068300.0,2.171,0.07699,0.163,0.07699,0.163,0.07699,1.669,9.395,0.07699,1.43494,1,1,15934333.33333,2237533.33333,30.30199,215.79211,123.04705,1.77376,2.08378,1.92877,1.3888,USD,ILS,1.0,0.30749,26.9033,26.9033,0,0,0.86761,260,558.6,487.73264,2.96625,93.15385,-10.09667,1.62224,18.22577,1.59862,1.48355,1.03131,0.32966,1.62102,2.29946,0.24355,0.425,1.55108,0.69049,1.97024,0.34428,0.94768,1113070800.0,1425481866.66667,1269276333.33333,0.03664,None
TLV:CAMT,CAMTEK,Technology,Israel,21509159.02728,141518733.33333,20906133.33333,51360933.33333,10326666.66667,15616400.0,96439833.33333,141518733.33333,20906133.33333,51360933.33333,10326666.66667,15616400.0,96439833.33333,8.31883,8.31883,47.07205,63.14148,49.08073,8.66975,16.36024,43.96185,0.17679,0.83532,5.625,5.89226,30.07812,3.64093,0.33316,0.58,0.778,11820,7e-05,6.55722,43330200,32358000,0.74678,356,1522593027,158684111918,90893.25843,3.806,0.07468,0.04096,0.07468,0.04096,0.07468,2.86474,15.3737,0.07468,1.42338,1,1,22649133.33333,7765142.85714,67.22522,196.08049,131.65286,0.28447,0.28188,0.28317,0.53214,USD,ILS,1.0,0.30749,17.0,17.0,14.0,14.0,1.80827,4000,13080,9399.285,25.75425,195.5,-9.63303,1.72247,26.11592,4.59803,4.56463,0.06974,0.07911,2.48997,3.24775,4.30984,4.28108,4.59133,0.08442,2.87886,4.30546,4.4484,225391333.33333,281346333.33333,253368833.33333,0.08164,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,29340684.75542,932678.668,18520061.202,232974.92333,7353500.354,12936780.778,582826.79567,932678.668,18520061.202,232974.92333,7353500.354,12936780.778,582826.79567,14.40837,14.40837,0.67652,0.67652,0.67652,23.42918,0.67652,3.38917,34.29149,111.27418,5.625,78.64421,2.5,90.9638,0.22525,0,6.336,1403,0.00452,0.43429,16632800,104349000,6.27369,308,43844935,7129500885,338795.45455,0.264,0.00318,0.42144,0.00318,0.42144,0.00318,0.30336,2.56679,0.00318,1.06591,1,1,6038755.11133,-2182379.526,7.26059,8230694.26101,4115350.7608,0.35267,0.39083,0.37175,0.60971,ILS,ILS,0.30749,0.30749,31.3007,361.1625,30.0968,84.271,1.21189,553,1854,1520.2709,-7.71382,153.70705,-24.32578,1.30669,4.97771,4.61353,4.04948,0.0,0.0,18.30415,4.47355,1.70023,1.52753,4.34151,0.01,11.39885,1.62388,2.98269,73980679.546,75783329.42133,74882004.48367,0.19276,None
TLV:NICE,NICE LTD,Technology,Israel,33276746.68214,1580064400.0,185264466.66667,439421733.33333,52248066.66667,118756266.66667,1009743066.66667,1580064400.0,185264466.66667,439421733.33333,52248066.66667,118756266.66667,1009743066.66667,8.42953,8.42953,78.40491,78.40491,78.40491,8.91791,26.13497,32.97185,0.11975,4.07296,34.80469,0.74383,6.25,2.56704,0.10314,0,3.05,76350,4e-05,5.81625,63121400,202688992,3.2111,6383,14267877318,1509453507686,31754.5029,0.13,0.03117,0.04565,0.03117,0.04565,0.03117,0.10891,1.59456,0.03117,1.20586,1,1,435130666.66667,149269266.66667,32.78987,95.58483,64.18735,0.62234,0.65458,0.63846,0.79904,USD,ILS,1.0,0.30749,16.0,16.0,16.0,16.0,0.14485,63610,91790,79463.125,-3.9177,20.0283,-16.821,0.90419,0.90519,2.6168,2.54603,0.02498,0.01567,1.70675,1.72373,1.51203,1.91629,2.59141,0.03033,1.72524,1.72416,2.15779,3837518266.66667,4254178666.66667,4045848466.66667,0.04935,None
TLV:GNRS,GENERATION CAPITAL,Energy,Israel,33601981.85178,248616285.71429,169654785.71429,106331533.33333,74956333.33333,122305559.52381,177473909.52381,248616285.71429,169654785.71429,106331533.33333,74956333.33333,122305559.52381,177473909.52381,0.99688,0.99688,1.12131,1.12131,1.12131,0.84033,1.12131,3.59473,0.7027,0.0,0.0,0.0,0.0,0.41154,0.55297,0,0.3,110.6,0.00271,0.27986,1101820032,309942016,0.2813,10000000,439655794,37064571371,30.9942,0.52342,0.49312,0.52342,0.49312,0.52342,0.49312,0.52342,3.66709,0.49312,3.51558,1,1,-7180285.71429,2708800.0,230695598.90467,162.30648,115347880.60558,0.12887,0.25743,0.19315,0.43949,USD,ILS,1.0,0.30749,4.5379,0.597,1.116,0,0.47467,70.8,124.5,108.19444,2.22337,56.21469,-11.16466,1.48231,10.60798,21.82785,5.0411,0.00572,0.00105,0.017,0.068,66.05303,14.64046,13.44447,0.01338,0.0525,40.35675,26.90061,1229788571.42857,1615687333.33333,1422737952.38095,0.10596,None
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,Israel,33618063.41183,1077319733.33333,204220533.33333,297839533.33333,63857400.0,134038966.66667,687579633.33333,1077319733.33333,204220533.33333,297839533.33333,63857400.0,134038966.66667,687579633.33333,0.75919,0.75919,2.20965,2.20965,2.20965,0.4627,2.20965,2.87196,0.20551,0.0,0.0,0.0,0.0,0.12743,0.05092,0,13.22,9725,0.00136,0.5654,19914900,258382000,12.97431,120,954697470,58174510639,2153183.33333,0.421,0.08852,0.12235,0.08852,0.12235,0.08852,0.34634,2.78169,0.08852,1.49261,1,1,7747866.66667,-176269266.66667,123.22069,167843.20217,83983.21143,2.51719,2.3056,2.4114,1.55287,USD,ILS,1.0,0.30749,110.0,75.334,100.668,106.569,1.11413,4253,11860,9646.2705,0.81617,128.66212,-18.00169,1.43867,8.86699,1.41672,1.43589,0.42185,0.43519,10.50164,10.50858,1.11061,1.09819,1.43631,0.43852,10.51511,1.1144,1.27535,2780158133.33333,3278099400.0,3029128766.66667,0.06425,None
TLV:RIT1,REIT 1 LTD,Real Estate,Israel,39956645.22889,95481282.31667,77650080.712,23539281.97,12377312.97267,45013696.84233,59510282.14333,95481282.31667,77650080.712,23539281.97,12377312.97267,45013696.84233,59510282.14333,5.8623,5.8623,6.80733,6.80733,6.80733,3.18228,6.80733,39.60607,0.46691,2.04124,2.5,1.30285,2.5,1.61537,0.46664,0,0.795,1763,0.00045,0.36024,178824992,141994000,0.79404,10000000,1782815724,96776938665,14.1994,-0.192,0.00792,-0.22299,0.00792,-0.22299,0.00792,-0.19975,0.85025,0.00792,1.08962,1,1,54236029.16933,11326763.138,32.87143,157.39852,95.13497,1.04204,1.04263,1.04234,1.02095,ILS,ILS,0.30749,0.30749,18.5,18.0,18.0,18.0,0.40255,1166,1882,1624.2847,8.54009,51.20069,-6.32306,1.6676,21.50541,1.96507,1.96647,0.57365,0.03658,20.674,5.15522,0.76729,0.62654,1.97577,0.31512,12.92461,0.70692,1.34134,1625029445.29533,1686708146.91867,1655868796.107,0.04718,None
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,Israel,40488080.74492,2300119466.66667,209698866.66667,470691866.66667,47897466.66667,128798166.66667,1385405666.66667,2300119466.66667,209698866.66667,470691866.66667,47897466.66667,128798166.66667,1385405666.66667,0.40927,0.40927,4.03735,4.03735,4.03735,0.4251,4.03735,5.39245,0.10678,0.0,0.0,0.0,0.0,0.07102,0.25424,0,13.214,17100,0.00077,1.99423,21991100,106931000,4.86247,1616,1129794891,117321449931,66170.17327,0.338,0.07517,0.27714,0.07517,0.27714,0.07517,0.32278,2.66392,0.07517,1.42585,1,1,317617000.0,227800.0,3.5571,4959.59127,2481.57418,2.86145,2.62446,2.74295,1.65619,USD,ILS,1.0,0.30749,181.892,1368.42,136.842,136.842,17100,7293,18230,13838.7295,23.56626,134.47141,-6.19857,1.79336,33.26655,1.3711,1.4024,0.07565,0.06855,1.50467,2.15633,1.06425,1.09461,1.39675,0.0821,1.8405,1.08943,1.24309,2393941333.33333,2200201600.0,2297071466.66667,0.07607,None
TLV:ORA,ORMAT TECHNOLOGIES,Technology,United States,48650625.57703,717217200.0,90958266.66667,169409200.0,17284533.33333,54121400.0,443313200.0,717217200.0,90958266.66667,169409200.0,17284533.33333,54121400.0,443313200.0,6.18147,6.18147,48.3793,48.3793,48.3793,5.59568,16.12643,11.88449,0.10989,0.0,0.0,0.0,0.0,0.07279,0.9051,0,1.404,22270,6e-05,2.09334,55984400,74682000,1.33398,1402,4200810658,380271463645,53268.1883,-0.414,-0.00813,-0.04521,-0.00813,-0.04521,-0.00813,-0.3218,0.7282,-0.00813,1.04187,1,1,240215400.0,59968133.33333,17.48768,70.05072,43.7692,1.14397,1.10995,1.12696,1.06158,USD,ILS,1.0,0.30749,12.0,12.0,11.0,11.0,0.05896,18560,41550,27885.486,-20.13767,19.98922,-46.40193,0.32275,0.32375,1.95455,1.9837,2.18451,4.33035,0.61988,0.5632,2.21561,2.74209,1.97913,3.26743,0.60154,2.48885,2.23399,3532029066.66667,3792661533.33333,3662345300.0,0.03478,None
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,Netherlands,49536906.81418,198237342.08,90228331.68,35701164.48,34515710.56,62372021.12,116969253.28,198237342.08,90228331.68,35701164.48,34515710.56,62372021.12,116969253.28,6.68545,6.68545,6.23736,6.23736,6.23736,5.62443,6.23736,20.95452,0.90534,1.14905,2.5,2.59263,2.5,1.94914,0.15335,0,17.348,35190,0.00049,1.00217,7699190,134100000,17.41742,140,990271771,83309646679,957857.14286,0.18478,-0.01304,0.18478,-0.01304,0.18478,-0.01304,0.18478,1.97388,-0.01304,1.03696,1,1,40569710.56,7443191.2,24.40914,133.04398,78.72656,1.07606,0.80794,0.942,0.97056,EUR,ILS,1.2108,0.30749,91.0,0,0,0,0.52734,20470,36240,29765.555,18.2239,71.91011,-2.89735,1.86684,42.32887,2.06593,2.30183,1.76987,1.48547,11.76854,10.86114,0.75517,0.90632,2.19388,1.63767,11.32484,0.84074,1.51731,1931233506.96,1834836472.16,1883034989.56,0.05312,None
TLV:LVPR,LEVINSTEIN PROPERT,Real Estate,Israel,59682073.77522,67565333.33333,51396933.33333,16175466.66667,7827600.0,29612266.66667,41870400.0,67565333.33333,51396933.33333,16175466.66667,7827600.0,29612266.66667,41870400.0,7.83423,7.83423,14.51319,14.51319,14.51319,5.87844,14.51319,10.52262,0.4052,0.0,0.0,0.0,0.0,0.24154,0.23804,0,1.835,8605,0.00021,0.42099,14401800,26438000,1.83574,6,511146028,38354454235,4406333.33333,0.395,-0.00366,-0.30844,-0.00366,-0.30844,-0.00366,0.21914,2.1457,-0.00366,1.04634,1,1,30533000.0,4828266.66667,16.74077,105.86533,61.30305,0.70924,0.7025,0.70587,0.84016,USD,ILS,1.0,0.30749,100.0,50.0,100.0,75.0,0.46244,5060,9797,7794.271,10.4016,70.05929,-12.16699,1.49673,11.24235,2.41366,2.42377,0.08262,0.50042,0.03367,0.03755,0.40309,0.10954,2.42871,0.30152,0.04561,0.26631,1.34751,1525508533.33333,1541539666.66667,1533524100.0,0.03931,None
TLV:ICL,ICL GROUP LTD,Basic Materials,Israel,60007486.82882,5197200000.0,322133333.33333,1397266666.66667,85333333.33333,203733333.33333,3297233333.33333,5197200000.0,322133333.33333,1397266666.66667,85333333.33333,203733333.33333,3297233333.33333,1.89352,1.89352,104.5007,17.07695,93.57273,1.71781,93.57273,12.40353,0.01643,0.14858,2.5,0.69196,12.03125,0.4502,0.10536,0.41,0.067,2310,3e-05,2.24193,1284150016,86000000,0.06697,11000,9910455165,899103677583,7818.18182,1.25,-0.01836,-0.59499,-0.01836,-0.59499,-0.01836,0.78875,4.99376,-0.01836,1.03164,1,1,832466666.66667,217533333.33333,11.90493,45.55833,28.73163,1.41031,1.40262,1.40647,1.18595,USD,ILS,1.0,0.30749,16.9995,2.65,7.5992,9.4,1.2,995.2,2476,1961.9584,17.7395,132.11415,-6.70436,1.7758,31.35882,1.74401,1.74177,0.57483,0.14371,0.29279,0.35336,1.36551,1.37371,1.75289,0.36927,0.33307,1.37961,1.56625,9351333333.33333,9611600000.0,9481466666.66667,0.04149,None
TLV:TIGBUR,TIGBUR - TEMPORARY,Real Estate,Israel,66072715.32492,828418000.0,9444933.33333,246890266.66667,5007466.66667,7226200.0,537654133.33333,828418000.0,9444933.33333,246890266.66667,5007466.66667,7226200.0,537654133.33333,0.11254,0.11254,4.94368,4.94368,4.94368,0.00099,4.94368,4.16188,0.02003,0.0,0.0,0.0,0.0,0.02145,0.01,0,1.986,3145,0.00063,0.93328,9388070,18648000,1.98635,13692,104763623,92172848,1361.96319,0.0183,0.04345,0.0183,0.04345,0.0183,0.04345,0.0183,1.14152,0.04345,1.26725,1,1,12725733.33333,-9899333.33333,8.23242,1219177.98081,609593.10662,2.37357,2.40264,2.3881,1.54535,USD,ILS,1.0,0.30749,11.7169,11.7169,6.391,10.6518,0.0009,8,3200,11.18,28030.59034,39212.5,-1.71875,1.96554,57.66201,1.44133,1.43785,0.13892,0.15162,3.36093,3.35092,1.22081,1.21042,1.44959,0.15527,3.36592,1.22562,1.3376,312589533.33333,333037400.0,322813466.66667,0.04239,None
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,Israel,68974008.89724,160788266.66667,5759333.33333,33811733.33333,4302800.0,5031066.66667,97300000.0,160788266.66667,5759333.33333,33811733.33333,4302800.0,5031066.66667,97300000.0,1.32005,1.32005,15.11636,15.11636,15.11636,1.06994,15.11636,14.91972,0.06992,0.0,0.0,0.0,0.0,0.04995,0.01,0,0.405,1987,0.0002,1.15643,22024000,9625000,0.43702,36,166370883,13483370495,267361.11111,-0.782,-0.03875,0.35657,-0.03875,0.35657,-0.03875,-0.49736,0.55264,-0.03875,1.01125,1,1,31812600.0,19073400.0,5.22972,8.72267,6.97619,1.96321,1.60774,1.78547,1.33622,USD,ILS,1.0,0.30749,28.8,0,0,0,2.94012,458.4,2126,1054.1459,88.49383,333.46422,-6.5381,1.83329,37.96573,1.53758,1.62352,2.03461,1.56001,54.98765,60.48677,2.02784,2.16191,1.59055,1.80731,57.74721,2.10487,1.84771,313322200.0,291331666.66667,302326933.33333,0.03664,None
TLV:ARYT,ARYT INDUSTRIES,Technology,Israel,74151157.71819,16434151.53867,5242663.50133,3303303.572,752182.038,2997422.76967,9868727.55533,16434151.53867,5242663.50133,3303303.572,752182.038,2997422.76967,9868727.55533,0.53042,0.53042,3.11523,3.11523,3.11523,0.71178,1.03841,1.71795,0.22777,0.78446,2.5,0.56921,2.5,0.65343,0.01,0,0.122,124.3,0.00098,0.56388,96594704,11748000,0.12162,65,27359289,3671155325,180738.46154,-0.649,-0.02487,-0.19107,-0.02487,-0.19107,-0.02487,-0.53452,0.51548,-0.02487,1.02513,1,1,3544744.72,-321081.058,7.71827,620866903.46476,310433455.59151,0.27098,0.26689,0.26894,0.51859,ILS,ILS,0.30749,0.30749,13.0,13.0,18.0,18.0,-0.05403,117.9,161.8,129.25903,-3.83651,5.42833,-23.17676,0.29157,0.29257,4.73233,4.78929,0.19059,0.12932,0.57429,0.71983,5.09926,5.30609,4.77081,0.16995,0.65706,5.21267,4.99174,24931084.20667,25043892.038,24987488.12233,0.13996,None
