"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:MGRT,MEGUREIT ISRAEL,Real Estate,Israel,1.146625274745119e+17,14865333.33333,15419133.33333,5594666.66667,6929200.0,11174166.66667,10230000.0,14865333.33333,15419133.33333,5594666.66667,6929200.0,11174166.66667,10230000.0,28.51693,28.51693,6.59834,6.59834,6.59834,11.35526,6.59834,53.90171,1.57644,0.0,0.0,0.0,0.0,0.91082,0.33852,0,0.327,712,0.00046,0.26377,111155000,33296000,0.29955,10000000,602306688,23983440697,3.3296,0.07931,0.26467,0.07931,0.26467,0.07931,0.26467,0.07931,1.44657,0.26467,2.37334,1,1,-3291333.33333,-1146466.66667,6138315782.16358,145083070155.36984,75610692968.76671,1.35881,1.6166,1.48771,1.21972,USD,ILS,1.0,0.30749,1.113,3.017,16.718,0,0.45128,460,788.2,640.35693,11.18799,54.78261,-9.6676,1.53565,13.1145,1.81419,1.63278,15.35913,1.33301,52.48106,13.12026,10.45673,1.9245,1.73349,8.35607,32.81066,6.20061,3.96705,1670773133.33333,2162072800.0,1916422966.66667,0.02583,None
TLV:MIFT,MILLENNIUM FOOD-TE,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.24843,0,0,109.1,0.0,10000.0,72928800,0,0.0,10000000,2381521837,2381521837,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,-0.20539,102.4,174.8,120.20556,-9.23881,6.54297,-37.58581,0.18508,0.18608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,Israel,231231260254.07736,30594947.51,3560160.21867,29687524.02067,20551032.652,12055596.43533,30141235.76533,30594947.51,3560160.21867,29687524.02067,20551032.652,12055596.43533,30141235.76533,2.17272,2.17272,2.97017,2.97017,2.97017,1.46532,2.97017,2.83075,0.49358,0.09592,1.0,0.97244,2.5,0.72041,0.29739,0,12.361,11930,0.00104,0.29468,9519700,117728000,12.36678,530,518206314,34950918684,222128.30189,11.524,0.08833,-0.63738,0.08833,-0.63738,0.08833,8.48366,43.46828,0.08833,1.49164,1,1,-39192285.91267,-2167415.01267,2364411.34935,13684429333.93355,6843396872.64145,0.6133,0.64159,0.62744,0.79211,ILS,ILS,0.30749,0.30749,400.0,400.0,400.0,650.0,1.20926,5209,12850,10685.632,11.64524,129.02668,-7.15953,1.75919,29.64027,2.7597,2.73215,5.56137,1.37045,126.50373,96.30676,2.01515,3.93961,2.75593,3.47591,111.41525,2.98738,2.87165,551424973.89733,604310281.494,577867627.69567,0.04086,None
TLV:MITC,MEATECH 3D LTD,Technology,Israel,1e+50,10928.57143,-10706428.57143,0.0,-3520400.0,-7113414.28571,5464.28571,10928.57143,-10706428.57143,0.0,-3520400.0,-7113414.28571,5464.28571,0,9589.25899,12159461.10856,12159461.10856,12159461.10856,1582920.1064,4053153.70285,73662.4638,0,0.0,0.0,0.0,0.0,0.01,0.03947,0,-0.308,230.3,-0.00134,3.58634,123051000,-18524000,-0.15054,26,52398450,8649527724,-712461.53846,-0.96554,0.0,-0.96554,0.0,-0.96554,0.0,-0.96554,0.08446,0.0,1.05,1,1,-2231857.14286,-1088500.0,13106715.57607,112246751.84796,62676733.71202,-2.48044,0.11316,61581.74818,248.1567,USD,ILS,1.0,0.30749,0,0,0,0,-0.55028,198.3,578,334.6111,-31.17383,16.13717,-60.15571,0.16855,0.16955,6.69759,9.90871,0.0,0.0,0.0,0.0,5.55985,7.90008,8.31315,0.01,0.01,6.73996,7.52656,10557857.14286,15392000.0,12974928.57143,-0.52824,None
TLV:MLD,MIRLAND DEVELOPMEN,Real Estate,Cyprus,1e+50,105236733.33333,-52951133.33333,21916666.66667,8852733.33333,-22049200.0,63576700.0,105236733.33333,-52951133.33333,21916666.66667,8852733.33333,-22049200.0,63576700.0,0.77272,0.77272,0.06451,0.06451,0.06451,0.02422,0.06451,3.60686,0.36003,0.0,0.0,0.0,0.0,0.21573,0.10002,0,0.367,7.7,0.04766,10000.0,94343000,33199000,0.3519,175,71265097,223373370,189708.57143,-0.29955,-0.0383,-0.29955,-0.0383,-0.29955,-0.0383,-0.29955,0.75045,-0.0383,1.0117,1,1,13384933.33333,4571333.33333,5.32428,15.58956,10.45692,-7.048,-17.97664,1252.23175,35.38689,USD,ILS,1.0,0.30749,0,0,0,0,1.48387,2,16.5,7.83819,-1.76309,285.0,-53.33333,0.78621,0.78721,1.07241,0.93334,0.23605,0.14606,16.22711,18.93008,0.39853,0.30839,1.01288,0.20106,17.5886,0.36346,0.68817,327763466.66667,267703933.33333,297733700.0,-0.05406,None
TLV:MLRN,M.L.R.N PROJECTS,Financial Services,Israel,2250854655.47643,31831666.66667,13894800.0,9851266.66667,4313133.33333,9103966.66667,20841466.66667,31831666.66667,13894800.0,9851266.66667,4313133.33333,9103966.66667,20841466.66667,4.57422,4.57422,4.60462,4.60462,4.60462,8.13651,4.60462,18.6267,0.45629,0.0,0.0,0.0,0.0,0.27074,0.06505,0,0.796,1211,0.00066,0.75108,100000000,16916000,0.16916,26,169576887,169576887,650615.38462,-0.068,0.12535,0.19416,0.12535,0.19416,0.12535,-0.00246,1.04754,0.12535,1.67677,1,1,-100340800.0,-55536200.0,5735.42864,31358.61975,18547.02419,4.46909,2.81927,3.64418,1.90897,USD,ILS,1.0,0.30749,8.6021,6.9893,0,0,0.09891,1063,1370,1170.6666,3.44534,13.92286,-11.60584,0.96417,0.96517,1.29444,1.36025,0.27762,0.44214,78.49211,93.95085,2.02204,2.17973,1.33735,0.36988,86.23148,2.11089,1.72412,354586400.0,391760800.0,373173600.0,0.0444,None
TLV:MLSR,MELISRON,Real Estate,Israel,1900728890854.3745,410970634.66667,103521633.33333,77077493.33333,18305904.66667,60913769.0,244024064.0,410970634.66667,103521633.33333,77077493.33333,18305904.66667,60913769.0,244024064.0,6.20238,6.20238,5270.10506,5270.10506,5270.10506,3.17844,5270.10506,9.81908,-0.02079,0.17665,1.0,0.19124,1.0,0.16678,0.25079,0,-0.443,22230,-2e-05,0.43777,47454900,-21000000,-0.44253,2266,6264534762,321021962456,-9267.4316,-0.48539,-0.09885,-0.48539,-0.09885,-0.48539,-0.09885,-0.48539,0.56461,-0.09885,0.95115,1,1,147636198.66667,15722988.66667,42.43224,398.43155,220.4319,1.97406,1.92562,1.94984,1.39637,ILS,ILS,0.30749,0.30749,126.4794,126.4794,133.4227,133.4228,0.74353,10700,22980,18775.625,18.39819,107.75701,-3.26371,1.87785,43.8496,1.54005,1.54593,1.46986,0.98968,0.07823,0.06127,0.86914,0.84607,1.55299,1.23977,0.07975,0.86761,1.2103,6510573425.14933,6653632614.66667,6582103019.908,0.02925,None
TLV:MLTM,MALAM TEAM LTD,Technology,Israel,17233.08607,663809125.00933,25058795.05333,180280567.02667,7454131.58133,16256463.31733,422044846.018,663809125.00933,25058795.05333,180280567.02667,7454131.58133,16256463.31733,422044846.018,0.35669,0.35669,8.44744,8.44744,8.44744,0.32936,2.81581,4.37466,0.03904,0.21243,5.625,0.28561,6.875,0.23948,0.11992,0,4.055,11080,0.00037,1.27416,21895200,88892000,4.05989,4071,811978816,75000661935,21835.42127,1.062,0.02487,-0.02516,0.02487,-0.02516,0.02487,0.79021,5.00104,0.02487,1.17436,1,1,71357523.35467,17814064.162,11.37902,45.58077,28.4799,1.71207,1.69361,1.70284,1.30493,ILS,ILS,0.30749,0.30749,100.0,150.0,100.0,70.0,0.53761,5501,11930,9361.5625,18.35631,101.41792,-7.1249,1.73557,27.33113,1.58597,1.59106,0.16494,0.17991,1.07716,0.44976,1.25173,1.26431,1.59851,0.18243,0.77346,1.26802,1.43327,468669493.22,490044476.076,479356984.648,0.05391,None
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,Israel,53389.70197,267057586.418,5577110.12467,62120072.76933,1705831.524,3641470.82433,164588829.59367,267057586.418,5577110.12467,62120072.76933,1705831.524,3641470.82433,164588829.59367,0.5212,0.5212,5.87968,5.87968,5.87968,0.12551,5.87968,5.01086,0.02124,0.05079,2.5,0.06806,2.5,0.06644,0.01,0,0.362,699.8,0.00052,0.2783,46666700,16808000,0.36017,2120,412399723,9932754241,7928.30189,1.816,-0.04269,-0.2084,-0.04269,-0.2084,-0.04269,1.3099,7.5995,-0.04269,1.00731,1,1,34936316.82267,9738864.27867,11.80433,42.34577,27.07505,3.50243,3.91408,3.70826,1.92568,ILS,ILS,0.30749,0.30749,46.0714,33.8542,37.9828,67.5143,0.25054,525,720,641.9681,9.00853,33.29524,-2.80556,1.79282,33.20633,1.362,1.29491,0.14074,0.13331,5.40622,5.917,1.22437,1.19109,1.33846,0.14702,5.67161,1.21773,1.27809,513347626.22533,564329345.22933,538838485.72733,0.02676,None
TLV:MMHD,MENORA MIVTACHIM,Financial Services,Israel,573741123.53426,3102791495.43,150851806.09067,1103002647.32867,60635921.036,105743863.56333,2102897071.37933,3102791495.43,150851806.09067,1103002647.32867,60635921.036,105743863.56333,2102897071.37933,-0.31579,61.98682,1.5192,1.5192,1.5192,0.08922,1.5192,1232.7136,0.05879,0.1254,2.5,0.13829,2.5,0.13325,0.08656,0,13.561,6833,0.00198,0.2598,63272000,858979008,13.57597,3170,130351899169,130351899169,270971.2959,0.19792,-0.027,0.19792,-0.027,0.19792,-0.027,0.19792,2.03958,-0.027,1.023,1,1,349000883.50867,115050212.408,373.5002,1133.00007,753.25014,12.49816,11.83934,12.16875,3.48837,ILS,ILS,0.30749,0.30749,158.0479,79.0239,79.0239,79.0239,0.94395,3342,7815,6515.743,4.86908,104.45841,-12.56558,1.56092,14.46391,1.0805,1.08526,12.29866,11.9303,0.00966,0.00911,12.605,85.17152,1.09288,12.12448,0.01939,48.89826,24.99557,18347336894.23333,19098241762.26867,18722789328.251,0.02565,None
TLV:MNGN,MIN HAGOREN DEV,Industrials,Israel,1e+50,3439911.12933,-772127.88933,220193.589,-201682.691,-486905.29017,1830052.35917,3439911.12933,-772127.88933,220193.589,-201682.691,-486905.29017,1830052.35917,3.45742,3.45742,49928651.90255,49928651.90255,49928651.90255,7.65927,49928651.90255,225385.72776,-0.61468,-0.39533,0.0,-0.96959,0.0,-0.53004,0.14217,0,-0.54,2244,-0.00024,0.33473,3626660,-1951000,-0.53796,10000000,10974101,2431052425,-0.1951,-0.12004,-0.3202,-0.12004,-0.3202,-0.12004,-0.3202,-0.12004,0.92996,-0.3202,0.7298,1,1,-281250.85333,-472673.628,59863240.60317,12677175.74236,36270208.17276,0.0546,0.02522,0.03991,0.19977,ILS,ILS,0.30749,0.30749,157.8211,122.2,97.802,73.3515,0.34211,1651,2729,2184.5347,2.7221,35.91763,-17.77208,1.10019,1.77335,38.15766,51.11082,1.35497,0.74074,8.74811,8.6161,32.19902,39.49793,44.64424,1.05786,8.69211,35.85848,40.25136,24114657.258,22994778.678,23554717.968,-0.00067,None
TLV:MNIF,MENIF FINANCIAL,Financial Services,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.12083,0,0,1098,0.0,10000.0,58360000,0,0.0,10000000,19560176757,19560176757,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,11.5753,0,0,0,-0.00453,1035,1580,1264.2538,-13.15035,6.08696,-30.50633,0.23119,0.23219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:MNIN,MENDELSON INFRASTR,Basic Materials,Israel,4594.76631,830190666.66667,23691133.33333,212203066.66667,9832200.0,16761666.66667,521196866.66667,830190666.66667,23691133.33333,212203066.66667,9832200.0,16761666.66667,521196866.66667,0.23554,0.23554,4.80179,4.80179,4.80179,0.1749,4.80179,2.70683,0.03644,0.0,0.0,0.0,0.0,0.03082,0.21999,0,0.771,1211,0.00064,0.45088,39620100,30564000,0.77143,520,197539428,14668073005,58776.92308,0.867,0.0009,0.04116,0.0009,0.04116,0.0009,0.66054,4.35271,0.0009,1.0545,1,1,55919066.66667,25676066.66667,3.5326,7.69352,5.61306,1.4216,1.38121,1.40141,1.18381,USD,ILS,1.0,0.30749,12.116,10.096,34.326,30.0353,1.06902,574,1298,943.1646,28.39752,110.97561,-6.70262,1.75967,29.68829,1.74538,1.76812,0.43034,0.1153,3.0745,2.76431,1.70542,1.76013,1.76675,0.28282,2.9294,1.74277,1.75476,760166133.33333,780985800.0,770575966.66667,0.04175,None
TLV:MNRT,MENIVIM REIT,Real Estate,Israel,15738881.6208,76024333.33333,24424400.0,27085533.33333,12561933.33333,18493166.66667,51554933.33333,76024333.33333,24424400.0,27085533.33333,12561933.33333,18493166.66667,51554933.33333,5.59294,5.59294,7.49914,7.49914,7.49914,3.93816,7.49914,30.71548,0.44783,0.0,0.0,0.0,0.0,0.2659,0.45041,0,0.085,207.3,0.00041,0.31666,627472000,45483000,0.07249,10000000,568026542,39996744373,4.5483,-0.28674,0.21052,-0.28674,0.21052,-0.28674,0.21052,-0.28674,0.76326,0.21052,2.10261,1,1,63194733.33333,24527133.33333,8.98851,23.15911,16.07381,0.70322,0.6807,0.69196,0.83184,USD,ILS,1.0,0.30749,4.7859,3.833,2.4778,3.6921,0.40829,130,218.9,193.87709,6.92341,59.46154,-5.29922,1.73903,27.65963,2.50216,2.47472,0.84346,0.39489,0.0,0.0,4.67237,1.89588,2.49844,0.62917,0.01,3.29412,2.89628,1541984933.33333,1965833866.66667,1753909400.0,0.03054,None
TLV:MNRV,MINRAV HOLDINGS,Industrials,Israel,319301334786615.7,253431474.558,5895034.28533,63750917.732,2361482.20133,4128258.24333,158591196.145,253431474.558,5895034.28533,63750917.732,2361482.20133,4128258.24333,158591196.145,0.4145,0.4145,12.48058,12.48058,12.48058,1.32253,12.48058,86.04235,0.02091,0.02381,1.0,0.03448,1.0,0.03949,0.20348,0,17.67,71720,0.00025,0.3158,5138000,11456000,2.22966,215,355205048,113309253501,53283.72093,-0.40775,0.00942,-0.40775,0.00942,-0.40775,0.00942,-0.40775,0.64225,0.00942,1.0971,1,1,-39549527.79467,-8647971.756,748927.85872,69801185.95511,35275056.90691,1.80559,1.64688,1.72623,1.31386,ILS,ILS,0.30749,0.30749,973.2114,778.57,649.12,1052.7,0.61024,40910,73900,66242.64,8.26863,75.31166,-2.94993,1.86784,42.4655,1.60623,1.62129,0.20174,0.69526,18.35252,29.45274,1.42746,1.40828,1.62376,0.4585,23.91263,1.42787,1.52582,612666465.73933,568645930.848,590656198.29367,0.02699,None
TLV:MRHL,MERCHAVIA HOLD,Healthcare,Israel,141238470.80925,6673400.0,2891266.66667,2336500.0,928800.0,1910033.33333,4504950.0,6673400.0,2891266.66667,2336500.0,928800.0,1910033.33333,4504950.0,1.99961,1.99961,5.54912,5.54912,5.54912,2.18582,5.54912,3.32489,0.40237,0.0,0.0,0.0,0.0,0.23993,0.06782,0,0.043,77.5,0.00055,0.47438,68026200,2988000,0.04392,1,14849211,1623188405,2988000.0,-0.157,0.08392,0.21778,0.08392,0.21778,0.08392,-0.06331,0.98669,0.08392,1.46959,1,1,-2214800.0,-606700.0,315061.95544,14842277.91818,7578669.93681,0.03309,0.03134,0.03222,0.17949,USD,ILS,1.0,0.30749,0,0,0,0,0.77346,36.2,113.9,81.3125,-4.6887,114.0884,-31.95786,1.06306,1.44329,31.73302,33.10907,1.10157,0.77362,14.05164,13.55556,9.17796,8.28003,32.43105,0.9476,13.8136,8.73899,20.58502,33325733.33333,37086400.0,35206066.66667,0.07425,None
TLV:MRIN,Y.D. MORE INVST,Financial Services,Israel,6682264185816.037,197144200.0,22529000.0,65098066.66667,4082066.66667,13305533.33333,131121133.33333,197144200.0,22529000.0,65098066.66667,4082066.66667,13305533.33333,131121133.33333,1.18906,1.18906,19.46971,19.46971,19.46971,1.24693,19.46971,10.22189,0.06259,0.0,0.0,0.0,0.0,0.04577,0.05925,0,0.22,1420,0.00015,2.61818,68725200,14776000,0.215,167,280731600,29437309886,88479.04192,-0.011,0.06868,-0.19437,0.06868,-0.19437,0.06868,-0.05684,0.99316,0.06868,1.39341,1,1,16383200.0,-12318000.0,17.13533,11993822.53225,5996919.83379,1.0118,1.57722,1.29451,1.13777,USD,ILS,1.0,0.30749,8.0036,5.5296,25.7271,11.3623,1420,925,1546,1326.1597,7.07609,53.51351,-8.15006,1.5942,16.41578,2.64792,1.69487,3.74222,2.19498,13.01484,22.61213,3.11125,2.77293,2.18139,2.9786,17.82349,2.95209,2.56674,187943666.66667,258109466.66667,223026566.66667,0.07966,None
TLV:MSBI,HAMASHBIR 365 LTD,Consumer Cyclical,Israel,213908.39214,840597400.0,-9150866.66667,149466533.33333,2097133.33333,-3526866.66667,495031966.66667,840597400.0,-9150866.66667,149466533.33333,2097133.33333,-3526866.66667,495031966.66667,0.57224,0.57224,3.99737,3.99737,3.99737,0.05689,3.99737,3.82702,0.01507,0.0,0.0,0.0,0.0,0.01861,0.29086,0,0.05,63.9,0.00078,0.92532,174844992,12701000,0.07264,2159,351464435,3494600608,5882.81612,0.15247,-0.12061,0.15247,-0.12061,0.15247,-0.12061,0.15247,1.81233,-0.12061,0.92939,1,1,74672266.66667,12839333.33333,4.70676,27.37404,16.0404,33.2818,40.80377,37.04278,6.08628,USD,ILS,1.0,0.30749,5.9458,11.0422,0,0,63.9,21,95,43.9625,45.35115,204.28571,-32.73684,1.15946,2.42959,1.05302,1.01796,0.28668,0.14531,2.89222,3.37749,0.81409,0.80137,1.04549,0.22599,3.14485,0.81773,0.93161,1309676600.0,1507807733.33333,1408742166.66667,0.0175,None
TLV:MSHR,MISHOR REAL ESTATE,Real Estate,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,2.04204,2.04204,1.0,1.0,1.0,0.26646,1.0,9.45501,-0.08959,0.0,0.0,0.0,0.0,-0.0028,0.2246,0,-0.841,812.6,-0.00103,0.17506,34655000,-29074000,-0.83896,739,662679305,8647397315,-39342.35453,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,25.1658,20.9715,0,0,812.6,411,849.3,724.33264,12.18603,97.7129,-4.32121,1.83253,37.87158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:MSKE,MESHEK ENGY RENEWA,Technology,Israel,1e+50,7635200.0,-10255733.33333,2535700.0,-2221900.0,-6238816.66667,5085450.0,7635200.0,-10255733.33333,2535700.0,-2221900.0,-6238816.66667,5085450.0,22.62481,22.62481,29238181.31089,29238181.31089,29238181.31089,18.17573,9746060.43696,363953.9687,-1.09028,0.0,0.0,0.0,0.0,-0.14575,0.12054,0,-0.109,370,-0.00029,0.6947,159427008,-10942000,-0.06863,16,227063584,18241164662,-683875.0,-0.06429,0.04536,-0.06429,0.04536,-0.06429,0.04536,-0.06429,0.98571,0.04536,1.27678,1,1,-8868266.66667,-3263400.0,16982628.50515,338300567.21558,177641597.86037,3.8556,1.25584,2.55572,1.59866,USD,ILS,1.0,0.30749,0,0,0,0,0.23292,253.1,524.5,346.44376,6.79944,46.18728,-29.45663,0.86146,0.86246,1.45733,1.94182,694.47166,959.88115,0.87818,1.11597,16.93017,24.28462,1.70958,827.18641,1.00708,20.61739,11.16348,373167857.14286,500134400.0,436651128.57143,0.00571,None
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,Israel,68974008.89724,160788266.66667,5759333.33333,33811733.33333,4302800.0,5031066.66667,97300000.0,160788266.66667,5759333.33333,33811733.33333,4302800.0,5031066.66667,97300000.0,1.32005,1.32005,15.11636,15.11636,15.11636,1.06994,15.11636,14.91972,0.06992,0.0,0.0,0.0,0.0,0.04995,0.01,0,0.405,1987,0.0002,1.15643,22024000,9625000,0.43702,36,166370883,13483370495,267361.11111,-0.782,-0.03875,0.35657,-0.03875,0.35657,-0.03875,-0.49736,0.55264,-0.03875,1.01125,1,1,31812600.0,19073400.0,5.22972,8.72267,6.97619,1.96321,1.60774,1.78547,1.33622,USD,ILS,1.0,0.30749,28.8,0,0,0,2.94012,458.4,2126,1054.1459,88.49383,333.46422,-6.5381,1.83329,37.96573,1.53758,1.62352,2.03461,1.56001,54.98765,60.48677,2.02784,2.16191,1.59055,1.80731,57.74721,2.10487,1.84771,313322200.0,291331666.66667,302326933.33333,0.03664,None
TLV:MSVT,MASSIVIT 3D PRINTI,Technology,Israel,1e+50,7397857.14286,-6167285.71429,1089600.0,-1238700.0,-3702992.85714,4243728.57143,7397857.14286,-6167285.71429,1089600.0,-1238700.0,-3702992.85714,4243728.57143,18.83899,18.83899,28073786.83374,28073786.83374,28073786.83374,25.27523,9357928.94458,209250.62221,-1.33042,0.0,0.0,0.0,0.0,-0.18006,0.12157,0,-0.41,1791,-0.00023,10000.0,21343600,-5472000,-0.25638,147,77484985,10395702841,-37224.4898,0.08549,-0.33907,0.08549,-0.33907,0.08549,-0.33907,0.08549,1.47744,-0.33907,0.71093,1,1,-4887428.57143,-830800.0,4060725.51741,813878208.41531,408969466.96636,-81.26126,-126.33583,10380.8546,101.88648,USD,ILS,1.0,0.30749,0,0,0,0,1791,1566,3879,2894.2825,-38.11938,14.36782,-53.82831,0.19455,0.19555,1.16226,0.9452,0.29742,0.32036,0.0,0.0,1.25556,1.06311,1.06373,0.31889,0.01,1.16934,1.11653,10431142.85714,8698000.0,9564571.42857,-0.36716,None
TLV:MTDS,MEITAV DASH INV,Financial Services,Israel,129451373146.14664,293427457.33333,37657275.33333,84170262.66667,11828115.33333,24742695.33333,188798860.0,293427457.33333,37657275.33333,84170262.66667,11828115.33333,24742695.33333,188798860.0,0.7472,0.7472,2.23335,2.23335,2.23335,0.36488,2.23335,2.44639,0.16148,0.71215,5.625,0.34197,2.5,0.53772,0.01855,0,2.565,1858,0.00138,0.38898,65479100,166000000,2.53516,945,768186651,37509955906,175661.37566,0.444,0.02764,0.19698,0.02764,0.19698,0.02764,0.38225,2.96123,0.02764,1.18819,1,1,-5022336.66667,14636524.0,3585372960.18984,52.48423,1792686506.33703,4.77524,2.47537,3.6253,1.90402,ILS,ILS,0.30749,0.30749,15.0,46.0,31.0,15.0,1858,885.1,2280,1730.1041,7.39238,109.91978,-18.50877,1.39494,7.36768,1.48972,1.52803,0.42818,0.35452,1.45209,0.54666,1.53159,1.64083,1.51888,0.40135,1.00937,1.59621,1.55755,1608951674.66667,1110223394.0,1359587534.33333,0.0382,None
TLV:MTLF,None,Healthcare,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,698.1,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,698.1,554,799.9,696.26666,0.26331,26.01083,-12.72659,1.17202,2.59187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:MTRN,MAYTRONICS LTD,Technology,Israel,123839399891365.81,289791716.07267,40159649.45267,97696214.784,16209027.86,28184338.65633,193743965.42833,289791716.07267,40159649.45267,97696214.784,16209027.86,28184338.65633,193743965.42833,1.86923,1.86923,12.64586,12.64586,12.64586,1.9074,4.21529,8.26226,0.15195,2.12881,15.46875,0.1228,1.0,1.28742,0.15305,0,1.634,6430,0.00025,4.48131,109129000,179640992,1.64613,907,2209702132,225496825046,198060.63065,0.414,0.0973,0.12326,0.0973,0.12326,0.0973,0.34131,2.75657,0.0973,1.53649,1,1,57252998.05333,-8532150.52267,38.5954,17391164139.72662,8695582089.16101,1.08818,1.36285,1.22552,1.10703,ILS,ILS,0.30749,0.30749,41.3434,50.8311,12.9573,12.9573,0.68944,3555,6915,5871.0557,9.52034,80.87201,-7.01374,1.71131,25.11721,2.03064,1.79118,0.1219,0.12166,6.31246,1.5079,1.76463,1.6972,1.92091,0.13178,3.92018,1.74091,1.83091,274665196.508,359954886.76933,317310041.63867,0.10882,None
